Antoni Zygmund,Paul Cohen,Polish
Yasutaka Ihara,Kazuya Kato,
Kiyoshi Itō,Shinzo Watanabe,
Kenkichi Iwasawa,Yasutaka Ihara,Japanese
Kenkichi Iwasawa,Robert F. Coleman,Japanese
Kenkichi Iwasawa,Ralph Greenberg,Japanese
Kenkichi Iwasawa,Eugene M. Luks,Japanese
Kenkichi Iwasawa,Gustave Solomon,Japanese
Kenkichi Iwasawa,Larry Washington,Japanese
Kunihiko Kodaira,"Walter Lewis Baily, Jr.",Japanese
Kunihiko Kodaira,Shigeru Iitaka,Japanese
Kunihiko Kodaira,Yoichi Miyaoka,Japanese
Michio Kuga,Stephen S. Kudla,Japan
Mikio Sato,Masaki Kashiwara,
Mikio Sato,Takahiro Kawai,
Michio Suzuki,Anne Street,Japanese
Michio Suzuki,Tuval Foguel,Japanese
Karl Weierstraß,Lazarus Fuchs,
Karl Weierstraß,Nikolai Bugaev,
Karl Weierstraß,Georg Cantor,
Karl Weierstraß,Georg Frobenius,
Karl Weierstraß,Wilhelm Killing,
Karl Weierstraß,Johannes Knoblauch,
Karl Weierstraß,Leo Königsberger,
Karl Weierstraß,Sofia Kovalevskaya,
Karl Weierstraß,Mathias Lerch,
Karl Weierstraß,Hans von Mangoldt,
Karl Weierstraß,Eugen Netto,
Karl Weierstraß,Adolf Piltz,
Karl Weierstraß,Carl Runge,
Karl Weierstraß,Arthur Schoenflies,
Karl Weierstraß,Friedrich Schottky,
Karl Weierstraß,Hermann Schwarz,
Karl Weierstraß,Ludwig Stickelberger,
Karl Weierstraß,Ernst Kötter,
Edmund Landau,Alexander Ostrowski,
Edmund Landau,Erich Kamke,
Edmund Landau,Binyamin Amirà,
Edmund Landau,Paul Bernays,
Edmund Landau,Harald Bohr,
Edmund Landau,Gustav Doetsch,
Edmund Landau,Hans Heilbronn,
Edmund Landau,Grete Hermann,
Edmund Landau,Dunham Jackson,
Edmund Landau,Aubrey Kempner,
Edmund Landau,Carl Ludwig Siegel,
Edmund Landau,Arnold Walfisz,
Edmund Landau,Vojtěch Jarník,
Karl Weierstrass,Hermann Schwarz,
Karl Weierstrass,Nikolai Bugaev,
Karl Weierstrass,Georg Cantor,
Karl Weierstrass,Georg Frobenius,
Karl Weierstrass,Lazarus Fuchs,
Karl Weierstrass,Wilhelm Killing,
Karl Weierstrass,Johannes Knoblauch,
Karl Weierstrass,Leo Königsberger,
Karl Weierstrass,Sofia Kovalevskaya,
Karl Weierstrass,Mathias Lerch,
Karl Weierstrass,Hans von Mangoldt,
Karl Weierstrass,Eugen Netto,
Karl Weierstrass,Adolf Piltz,
Karl Weierstrass,Carl Runge,
Karl Weierstrass,Arthur Schoenflies,
Karl Weierstrass,Friedrich Schottky,
Karl Weierstrass,Ludwig Stickelberger,
Karl Weierstrass,Ernst Kötter,
Karl Weierstrass,Hans Carl Friedrich von Mangoldt,
Karl Weierstrass,Ferdinand Georg Frobenius,
Ernst Kummer,Hermann Schwarz,Prussian
Ernst Kummer,Gotthold Eisenstein,Prussian
Ernst Kummer,Georg Frobenius,Prussian
Ernst Kummer,Lazarus Fuchs,Prussian
Ernst Kummer,Wilhelm Killing,Prussian
Ernst Kummer,Adolf Kneser,Prussian
Ernst Kummer,Franz Mertens,Prussian
Ernst Kummer,Georg Cantor,Prussian
Ernst Kummer,Hans Carl Friedrich von Mangoldt,Prussian
Ernst Kummer,Adolf Piltz,Prussian
Ernst Kummer,Friedrich Prym,Prussian
Ernst Kummer,Nikolai Bugaev,Prussian
Ernst Kummer,Leo Königsberger,Prussian
Ernst Kummer,Hans von Mangoldt,Prussian
Ernst Kummer,Carl Runge,Prussian
Ernst Kummer,Arthur Schoenflies,Prussian
Ernst Kummer,Ferdinand Georg Frobenius,Prussian
Lipót Fejér,Paul Erdős,Hungarian
Lipót Fejér,John von Neumann,Hungarian
Lipót Fejér,George Pólya,Hungarian
Lipót Fejér,Tibor Radó,Hungarian
Lipót Fejér,László Kalmár,Hungarian
Lipót Fejér,Marcel Riesz,Hungarian
Lipót Fejér,John Horvath,Hungarian
Lipót Fejér,Gábor Szegő,Hungarian
Lipót Fejér,Michael Fekete,Hungarian
Lipót Fejér,János Aczél,Hungarian
Lipót Fejér,Steven Gaal,Hungarian
Lipót Fejér,Pál Turán,Hungarian
Paul Koebe,Georg Feigl,German
Paul Koebe,Herbert Grötzsch,German
Leon Lichtenstein,Hermann Boerner,Polish
Leon Lichtenstein,Ernst Hölder,Polish
Leon Lichtenstein,Erich Kähler,Polish
Leon Lichtenstein,Aurel Wintner,Polish
Leon Lichtenstein,Aurel Friedrich Wintner,Polish
Peter D. Lax,Alexandre Chorin,American
Peter D. Lax,Steve Alpern,American
Peter D. Lax,Gregory Beylkin,American
Peter D. Lax,Charles Epstein,American
Peter D. Lax,Michael Ghil,American
Peter D. Lax,Ami Harten,American
Peter D. Lax,James (Mac) Hyman,American
Peter D. Lax,George Logemann,American
Peter D. Lax,Jeffrey Rauch,American
Peter D. Lax,Burton Wendroff,American
Peter David Lax,George Logemann,American
Peter David Lax,Steve Alpern,American
Peter David Lax,Gregory Beylkin,American
Peter David Lax,Alexandre Chorin,American
Peter David Lax,Charles Epstein,American
Peter David Lax,Michael Ghil,American
Peter David Lax,Ami Harten,American
Peter David Lax,James (Mac) Hyman,American
Peter David Lax,Jeffrey Rauch,American
Peter David Lax,Burton Wendroff,American
Robert Davis Richtmyer,George Logemann,
Nikolai Brashman,Pafnuty Chebyshev,Austrian
Nikolai Brashman,August Davidov,Austrian
Nikolai Brashman,Osip Somov,Austrian
Dmitry Grave,Naum Akhiezer,
Dmitry Grave,Nikolai Chebotaryov,
Dmitry Grave,Boris Delaunay,
Dmitry Grave,Mikhail Kravchuk,
Dmitry Grave,Otto Schmidt,
Dmitry Grave,Yurii Sokolov,
Aleksandr Korkin,Dmitry Grave,Russian
Aleksandr Korkin,Yegor Zolotarev,Russian
Aleksandr Lyapunov,Nikola Saltikov,
Aleksandr Lyapunov,Vladimir Steklov,
Konstantin Posse,Veniamin Kagan,Russian
Konstantin Posse,D. D. Morduhai-Boltovskoi,Russian
Joseph Gillis,Achi Brandt,
Patrick Moran,Warren Ewens,Australian
Patrick Moran,Edward J. Hannan,Australian
Patrick Moran,Charles E. M. Pearce,Australian
Patrick Moran,Susan R. Wilson,Australian
Viktor Wagner,Boris Schein,Russian
Wacław Sierpiński,Jerzy Browkin,Polish
Wacław Sierpiński,Edward Marczewski,Polish
Wacław Sierpiński,Stefan Mazurkiewicz,Polish
Wacław Sierpiński,Jerzy Neyman,Polish
Wacław Sierpiński,Stanisław Ruziewicz,Polish
Wacław Sierpiński,Andrzej Schinzel,Polish
Boris Delaunay,Isaak Yaglom,
Boris Delaunay,Aleksandr Danilovich Aleksandrov,
Boris Delaunay,Nikolay Petrovich Dolbilin,
Boris Delaunay,Igor Shafarevich,
Ken Kennedy,Kathryn S. McKinley,United States
Ken Kennedy,Hausi A. Muller,United States
Stanley Osher,Ron Fedkiw,
Stanley Osher,Chiu-Yen Kao,
Stanley Osher,Chi-Wang Shu,
Gian-Carlo Rota,Thomas H. Brylawski,
Gian-Carlo Rota,William Y.C. Chen,
Gian-Carlo Rota,Daniel I. A. Cohen,
Gian-Carlo Rota,Henry Crapo,
Gian-Carlo Rota,Peter Duren,
Gian-Carlo Rota,Richard Ehrenborg,
Gian-Carlo Rota,Mark Haiman,
Gian-Carlo Rota,Patrick O'Neil,
Gian-Carlo Rota,Richard P. Stanley,
Gian-Carlo Rota,Walter Whiteley,
Gian-Carlo Rota,Catherine Yan,
Basil Gordon,Ken Ono,American
M. Ram Murty,Alina Carmen Cojocaru,
M. Ram Murty,Chantal David,
Howard P. Robertson,Abraham Taub,
Howard P. Robertson,Abraham H. Taub,
Gene Golub,Michael Overton,American
Gene Golub,Michael Saunders,American
Gene Golub,Richard P. Brent,American
Gene Golub,Michael Heath,American
Gene Golub,Dianne O'Leary,American
Gene Golub,Margaret H. Wright,American
William Kahan,James W. Demmel,
William Kahan,James Demmel,
Burton W. Jones,William LeVeque,
Burton W. Jones,Irving Reiner,
Burton W. Jones,Mary P. Dolciani,
Burton W. Jones,William J. LeVeque,
Christian Ludwig Gerling,Julius Plücker,
Felix Klein,Ludwig Bieberbach,
Felix Klein,Maxime Bôcher,
Felix Klein,Oskar Bolza,
Felix Klein,Frank Nelson Cole,
Felix Klein,Henry B. Fine,
Felix Klein,Robert Fricke,
Felix Klein,Philipp Furtwängler,
Felix Klein,Mellen Haskell,
Felix Klein,Adolf Hurwitz,
Felix Klein,Edward Kasner,
Felix Klein,Alexander Ostrowski,
Felix Klein,Julio Rey Pastor,
Felix Klein,Walther von Dyck,
Felix Klein,Adolf Weiler,
Felix Klein,Alexander Witting,
Felix Klein,Grace Chisholm Young,
Felix Klein,Max Brückner,
Felix Klein,Friedrich Dingeldey,
Felix Klein,Erwin Freundlich,
Felix Klein,Axel Harnack,
Felix Klein,Ferdinand von Lindemann,
Felix Klein,Hermann Rothe,
Felix Klein,Friedrich Schilling,
Felix Klein,Virgil Snyder,
Felix Klein,Edward Van Vleck,
Felix Klein,Henry Seely White,
Felix Klein,Anna Wheeler,
August Beer,Wilhelm Lexis,
Gustav Dirichlet,Rudolf Lipschitz,German
Gustav Dirichlet,Gotthold Eisenstein,German
Gustav Dirichlet,Leopold Kronecker,German
Gustav Dirichlet,Carl Wilhelm Borchardt,German
Martin Ohm,Rudolf Lipschitz,
Martin Ohm,Eduard Heine,
Werner Fenchel,Birgit Grodal,
Werner Fenchel,Troels Jørgensen,
Griffith C. Evans,John Gergen,American
Griffith C. Evans,Alfred Horn,American
Griffith C. Evans,Kenneth May,American
Griffith C. Evans,Charles F. Roos,American
Lester R. Ford,Edwin Beckenbach,
Joseph L. Walsh,Joseph Leo Doob,American
Joseph L. Walsh,Orin J. Farrell,American
Joseph L. Walsh,Maurice Heins,American
Joseph L. Walsh,Donald J. Newman,American
Joseph L. Walsh,Theodore J. Rivlin,American
Joseph L. Walsh,Edward B. Saff,American
Joseph L. Walsh,Richard S. Varga,American
Gilbert Ames Bliss,Lloyd Dines,
Gilbert Ames Bliss,Magnus Hestenes,
Gilbert Ames Bliss,A. S. Householder,
Gilbert Ames Bliss,Mary Landers,
Gilbert Ames Bliss,Gillie Larew,
Gilbert Ames Bliss,Edward McShane,
Gilbert Ames Bliss,D. M. Smith,
Gilbert Ames Bliss,Marion E. Stark,
Gilbert Ames Bliss,James H. Taylor,
Eric Temple Bell,Howard Percy Robertson,
Eric Temple Bell,Morgan Ward,
Eric Temple Bell,Zhou Peiyuan,
George Abram Miller,Henry Louis Rietz,American
Carl Neumann,Henry B. Fine,German
Carl Neumann,William Edward Story,German
Carl Neumann,Emil Weyr,German
Wolfgang Gröbner,Bruno Buchberger,Austrian
Wolfgang Gröbner,Gerhard Wanner,Austrian
Nikolaus Hofreiter,Peter M. Gruber,
Nikolaus Hofreiter,Edmund Hlawka,
Nikolaus Hofreiter,Wilfried Imrich,
Nikolaus Hofreiter,Leopold Schmetterer,
Joseph Ritt,Ellis Kolchin,
Joseph Ritt,Howard Levi,
Joseph Ritt,Edgar Lorch,
Theodore Motzkin,John Selfridge,American
Theodore Motzkin,Rafael Artzy,American
Stefan E. Warschawski,Vernor Vinge,
Eduardo Torroja Caballé,Julio Rey Pastor,Spaniard
Georg Aumann,Friedrich L. Bauer,
Georg Aumann,Hel Braun,
Georg Aumann,Friedrich Ludwig Bauer,
Hermann Boerner,Klaus W. Roggenkamp,
Ernst Peschl,Bernhard Korte,
József Kürschák,Dénes Kőnig,Kingdom of Hungary
Tibor Gallai,László Lovász,Hungary
Felix Bloch,Carson D. Jeffries,
Edward Teller,Laszlo Tisza,
Edward Teller,Charles Critchfield,
Edward Teller,Marvin L. Goldberger,
Edward Teller,Boris Jacobsohn,
Edward Teller,Yang Chen-Ning,
Edward Teller,Lincoln Wolfenstein,
Edward Teller,Marshall Rosenbluth,
Edward Teller,Hans-Peter Dürr,
Rudolf E. Peierls,Fred Hoyle,
Rudolf E. Peierls,E. E. Salpeter,
Rudolf E. Peierls,Gerald E. Brown,
Rudolf E. Peierls,Walter Marshall,
Rudolf E. Peierls,James S. Langer,
Rudolf E. Peierls,John Stewart Bell,
Rudolf E. Peierls,Stanley Mandelstam,
Nicholas Kemmer,Abdus Salam,
Nicholas Kemmer,Paul Taunton Matthews,
Nicholas Kemmer,Richard Dalitz,
Nicholas Kemmer,John Stephen Roy Chisholm,
Nicholas Kemmer,Lalit Mohan Nath,
Nicholas Kemmer,John Polkinghorne,
Nicholas Kemmer,P. T. Matthews,
Felix Villars,David Finkelstein,
Lars Onsager,Joseph L. McCauley,Norway
Paul Scherrer,Hans Frauenfelder,
Paul Scherrer,Egon Bretscher,
Paul Scherrer,Julius Adams Stratton,
Paul Scherrer,Fritz Zwicky,
Peter A. Carruthers,Leonard Susskind,
Ajoy Ghatak,Anurag Sharma,India
David J. Thouless,J. Michael Kosterlitz,
Thomas Stockham,Raphael Rom,American
Thomas Stockham,Olivier Faugeras,American
William Linvill,David Luenberger,American
William Linvill,Bernard Widrow,American
Sigurd Zienau,Paul C. W. Davies,
Sigurd Zienau,Paul Davies,
Friedrich Hasenöhrl,Karl Herzfeld,Austro-Hungarian
Friedrich Hasenöhrl,Erwin Schrödinger,Austro-Hungarian
John Archibald Wheeler,Jacob Bekenstein,
John Archibald Wheeler,Dieter Brill,
John Archibald Wheeler,Claudio Bunster,
John Archibald Wheeler,Demetrios Christodoulou,
John Archibald Wheeler,Ignazio Ciufolini,
John Archibald Wheeler,Hugh Everett,
John Archibald Wheeler,Richard Feynman,
John Archibald Wheeler,Kenneth W. Ford,
John Archibald Wheeler,Robert W. Fuller,
John Archibald Wheeler,Robert Geroch,
John Archibald Wheeler,Bei-lok Hu,
John Archibald Wheeler,John R. Klauder,
John Archibald Wheeler,Richard Lindquist,
John Archibald Wheeler,Fred K. Manasse,
John Archibald Wheeler,Bahram Mashhoon,
John Archibald Wheeler,Charles Misner,
John Archibald Wheeler,Gilbert Plass,
John Archibald Wheeler,Milton Plesset,
John Archibald Wheeler,Gerald Harris Rosen,
John Archibald Wheeler,Lawrence C. Shepley,
John Archibald Wheeler,Benjamin Schumacher,
John Archibald Wheeler,Kip Thorne,
John Archibald Wheeler,Jayme Tiomno,
John Archibald Wheeler,John S. Toll,
John Archibald Wheeler,Bill Unruh,
John Archibald Wheeler,Robert Wald,
John Archibald Wheeler,Katharine Way,
John Archibald Wheeler,Arthur Wightman,
John Archibald Wheeler,Cheuk-Yin Wong,
John Archibald Wheeler,Frank J. Zerilli,
John Archibald Wheeler,Charles W. Misner,
John Archibald Wheeler,Charles William Misner,
John Archibald Wheeler,Kip S. Thorne,
Walter Heitler,Sigurd Zienau,
Walter Heitler,Cécile DeWitt-Morette,
Fred Hoyle,John Moffat,
Fred Hoyle,Chandra Wickramasinghe,
Fred Hoyle,Cyril Domb,
Fred Hoyle,Jayant Narlikar,
Fred Hoyle,Leon Mestel,
Fred Hoyle,Peter Alan Sweet,
Fred Hoyle,Sverre Aarseth,
Gerald E. Brown,Elliott H. Lieb,
Gerald E. Brown,Che-Ming Ko,
Gerald E. Brown,Kevin S. Bedell,
James S. Langer,Amalie Frischknecht,
Stanley Mandelstam,Michio Kaku,
Stanley Mandelstam,Charles Thorn,
Stanley Mandelstam,Joseph Polchinski,
Rolf Widerøe,Walter Mauderli,Norwegian
Markus Fierz,Klaus Hepp,
Markus Fierz,Peter Minkowski,
Markus Fierz,Sergio Albeverio,
Res Jost,Sergio Albeverio,Swiss
Res Jost,Klaus Hepp,Swiss
Res Jost,Walter Hunziker,Swiss
Res Jost,Konrad Osterwalder,Swiss
Res Jost,David Ruelle,Swiss
Res Jost,Eduard Zehnder,Swiss
August Hagenbach,Ernst C. Stückelberg,
Edwin C. Kemble,Eugene Feenberg,
Edwin C. Kemble,John Hasbrouck Van Vleck,
Robert B. Wilson,Claude d'Aspremont Lynden,
Robert B. Wilson,Peter Cramton,
Robert B. Wilson,Robert Gibbons,
Robert B. Wilson,Bengt R. Holmström,
Robert B. Wilson,Paul Milgrom,
Robert B. Wilson,Jean-Pierre Ponssard,
Robert B. Wilson,Robert W. Rosenthal,
Robert B. Wilson,Alvin E. Roth,
Robert B. Wilson,Yuliy Sannikov,
Robert B. Wilson,Bengt Holmstrom,
James Harris Simons,Jeff Cheeger,
John von Neumann,Israel Halperin,
John von Neumann,Donald B. Gillies,
John von Neumann,Friederich Mautner,
John W. Pratt,Michael R. Powers,
Charles Joel Stone,Probal Chaudhuri,
Charles Joel Stone,Mark Henry Hansen,
Milton Van Dyke,Ali H. Nayfeh,
Milton Van Dyke,Ramesh K. Agarwal,
Duncan K. Foley,Mark Gertler,American
Timothy Kehoe,Michael Woodford,
Timothy Kehoe,Raphael Bergoeing,
Mark Mahowald,Michael J. Hopkins,United States
Georg Frobenius,Issai Schur,German
Georg Frobenius,Edmund Landau,German
Georg Frobenius,Richard Fuchs,German
Georg Frobenius,Konrad Knopp,German
Georg Frobenius,Walter Schnee,German
Bernhard Neumann,Gilbert Baumslag,
Bernhard Neumann,John Britton,
Bernhard Neumann,James Wiegold,
Richard Rado,Gabriel Dirac,British
Richard Rado,Eric Milner,British
George I. Glauberman,Ahmed Chalabi,
George I. Glauberman,Peter Landrock,
Sue Whitesides,Vida Dujmović,
Richard Dagobert Brauer,Peter Landrock,German
Richard Dagobert Brauer,R. H. Bruck,German
Richard Dagobert Brauer,S. A. Jennings,German
Richard Dagobert Brauer,D. J. Lewis,German
Richard Dagobert Brauer,J. Carson Mark,German
Richard Dagobert Brauer,Cecil J. Nesbitt,German
Richard Dagobert Brauer,Donald S. Passman,German
Richard Dagobert Brauer,Ralph Stanton,German
Richard Dagobert Brauer,Robert Steinberg,German
Ivan Damgård,Lars Knudsen,Denmark
Ivan Damgård,Ronald Cramer,Denmark
Hans Grauert,Wolf Barth,German
Peter J. Huber,David Donoho,Swiss
Detlef Gromoll,Gabriel Paternain,German
Detlef Gromoll,Guofang Wei,German
Don Bernard Zagier,Svetlana Katok,United States
Don Bernard Zagier,Maxim Kontsevich,United States
Don Bernard Zagier,Joseph Oesterlé,United States
Don Bernard Zagier,Maryna Viazovska,United States
Ferdinand Gonseth,Hans Samelson,
Allen Hatcher,Kiyoshi Igusa,American
Allen Hatcher,Rachel Roberts,American
Corrado Böhm,Giorgio Ausiello,Italian
Corrado Böhm,Mariangiola Dezani-Ciancaglini,Italian
Peter Henrici,Gilbert Strang,Switzerland
Peter Henrici,William B. Gragg,Switzerland
George Pólya,James J. Stoker,
George Pólya,Alfred Aeppli,
George Pólya,Albert Edrei,
George Pólya,Hans Einstein,
George Pólya,Fritz Gassmann,
George Pólya,Albert Pfluger,
George Pólya,Walter Saxer,
George Pólya,Alice Roth,
Robert von Zimmermann,Kazimierz Twardowski,
Kazimierz Ajdukiewicz,Mojżesz Presburger,Polish
Stanisław Leśniewski,Alfred Tarski,
Stefan Mazurkiewicz,Antoni Zygmund,Polish
Stefan Mazurkiewicz,Kazimierz Kuratowski,Polish
Stefan Mazurkiewicz,Nachman Aronszajn,Polish
Stefan Mazurkiewicz,Karol Borsuk,Polish
Alberto Calderón,Irwin Bernstein,Argentinian
Alberto Calderón,Michael Christ,Argentinian
Alberto Calderón,Miguel de Guzmán,Argentinian
Alberto Calderón,Carlos Kenig,Argentinian
Alberto Calderón,Cora Sadosky,Argentinian
Elias M. Stein,William E. Beckner,American
Elias M. Stein,Charles Fefferman,American
Elias M. Stein,C. Robin Graham,American
Elias M. Stein,Philip Gressman,American
Elias M. Stein,David Jerison,American
Elias M. Stein,Steven G. Krantz,American
Elias M. Stein,Lillian Pierce,American
Elias M. Stein,Duong Hong Phong,American
Elias M. Stein,Christopher D. Sogge,American
Elias M. Stein,Hart F. Smith,American
Elias M. Stein,Robert Strichartz,American
Elias M. Stein,Terence Tao,American
Elias M. Stein,Sundaram Thangavelu,American
Elias M. Stein,Gregg Zuckerman,American
Paul Cohen,Peter Sarnak,
Kazuya Kato,Takeshi Saito,
"Walter Lewis Baily, Jr.",Paul Monsky,United States
"Walter Lewis Baily, Jr.",Timothy J. Hickey,United States
"Walter Lewis Baily, Jr.",Daniel Bump,United States
Christoph Gudermann,Karl Weierstraß,German
Christoph Gudermann,Karl Weierstrass,German
Christoph Gudermann,Weierstraß,German
Nikolai Bugaev,Dmitri Egorov,Russian
Nikolai Bugaev,Nikolay Sonin,Russian
Nikolai Bugaev,Dimitri Fedorowitsch Egorov,Russian
Leo Königsberger,Karl Bopp,
Leo Königsberger,Jakob Horn,
Leo Königsberger,Edmund Husserl,
Leo Königsberger,Gyula Kőnig,
Leo Königsberger,Martin Krause,
Leo Königsberger,Georg Alexander Pick,
Leo Königsberger,Alfred Pringsheim,
Leo Königsberger,Mór Réthy,
Leo Königsberger,Max Wolf,
Carl Runge,Max Born,
Carl Runge,Friedrich Adolf Willers,
Carl Runge,Hermann König,
Friedrich Schottky,Paul Koebe,
Friedrich Schottky,Leon Lichtenstein,
Friedrich Schottky,Heinrich Jung,
Friedrich Schottky,Konrad Knopp,
Friedrich Schottky,Walter Schnee,
Paul Bernays,Corrado Böhm,Swiss
Paul Bernays,Julius Richard Büchi,Swiss
Paul Bernays,Haskell Curry,Swiss
Paul Bernays,Erwin Engeler,Swiss
Paul Bernays,Gerhard Gentzen,Swiss
Paul Bernays,Saunders Mac Lane,Swiss
Hans Heilbronn,Peter D. T. A. Elliott,German Canadian
Hans Heilbronn,Albrecht Fröhlich,German Canadian
Dunham Jackson,Sally Elizabeth Carlson,American
Carl Ludwig Siegel,Hel Braun,
Carl Ludwig Siegel,Kurt Mahler,
Carl Ludwig Siegel,Christian Pommerenke,
Carl Ludwig Siegel,Theodor Schneider,
Carl Ludwig Siegel,Jürgen Moser,
Vojtěch Jarník,Miroslav Katětov,Czechoslovakia
Vojtěch Jarník,Jaroslav Kurzweil,Czechoslovakia
Vojtěch Jarník,Tibor Šalát,Czechoslovakia
Heinrich Scherk,Ernst Kummer,German
Heinrich Scherk,Ernst Eduard Kummer,German
Adolf Kneser,Stefan Cohn-Vossen,German
Adolf Kneser,Rudolf Weyrich,German
Franz Mertens,Ernst S. Fischer,Polish
Franz Mertens,Eduard Helly,Polish
Paul Erdős,Joseph Kruskal,
Paul Erdős,George B. Purdy,
Paul Erdős,Alexander Soifer,
Paul Erdős,Béla Bollobás,
Marcel Riesz,Harald Cramér,Hungarian
Marcel Riesz,Otto Frostman,Hungarian
Marcel Riesz,Lars Gårding,Hungarian
Marcel Riesz,Einar Carl Hille,Hungarian
Marcel Riesz,Lars Hörmander,Hungarian
Marcel Riesz,Olof Thorin,Hungarian
Marcel Riesz,Einar Hille,Hungarian
Michael Fekete,Aryeh Dvoretzky,
Michael Fekete,Michael Bahir Maschler,
Michael Fekete,Zeev Nehari,
Michael Fekete,Menahem Max Schiffer,
Aurel Wintner,Shlomo Sternberg,
Aurel Wintner,Philip Hartman,
John C. Slater,Robert Davis Richtmyer,
John C. Slater,Marvin Chodorow,
John C. Slater,David S. Saxon,
John C. Slater,William Shockley,
John C. Slater,Nathan Rosen,
John C. Slater,Fernando J. Corbató,
John C. Slater,Donald Merrifield,
Joseph von Littrow,Nikolai Brashman,
Joseph von Littrow,Ivan Simonov,
August Davidov,Nikolai Zhukovsky,
August Davidov,Nikolai Bugaev,
August Davidov,Nikolay Zhukovsky,
Naum Akhiezer,Boris Levitan,USSR
Mikhail Kravchuk,Sergey Korolev,Ukrainian
Mikhail Kravchuk,Vladimir Chelomei,Ukrainian
Otto Schmidt,Vladimir Andrunakievich,Soviet
Vladimir Steklov,Vladimir Smirnov,
Vladimir Steklov,Vladimir Smirnov,
Abram Samoilovitch Besicovitch,Joseph Gillis,Russian Empire
Abram Samoilovitch Besicovitch,Patrick Moran,Russian Empire
Abram Samoilovitch Besicovitch,Gholamhossein Mosaheb,Russian Empire
Charles E. M. Pearce,Mark D. McDonnell,New Zealand
Stanisław Zaremba,Wacław Sierpiński,
Stanisław Zaremba,Stanisław Gołąb,
Stanisław Zaremba,Włodzimierz Stożek,
Stanisław Zaremba,Tadeusz Ważewski,
Edward Marczewski,Siemion Fajtlowicz,
Edward Marczewski,Stanisław Hartman,
Edward Marczewski,Jerzy Płonka,
Edward Marczewski,Kazimierz Urbanik,
Jerzy Neyman,George Dantzig,Polish
Jerzy Neyman,Lucien Le Cam,Polish
Jerzy Neyman,Evelyn Fix,Polish
Jerzy Neyman,Erich Leo Lehmann,Polish
Jerzy Neyman,Joseph Hodges,Polish
Stanisław Ruziewicz,Stefan Kaczmarz,
Andrzej Schinzel,Henryk Iwaniec,
Aleksandr Danilovich Aleksandrov,Yuri Burago,Soviet Union
Aleksandr Danilovich Aleksandrov,Vladik Kreinovich,Soviet Union
Aleksandr Danilovich Aleksandrov,Grigori Perelman,Soviet Union
